material_id,alloy_name,elastic_modulus,bulk_modulus,shear_modulus,density,formation_energy,elements,num_elements,nsites,source
mp-21175,TaGaNi2,111.89897180806801,192.999,39.868,11.758764943335672,-0.35774493433333604,"Ga,Ni,Ta",3,4,Materials Project
mp-20228,MnGaNi2,103.69461120339282,157.338,37.296,8.376276893179334,-0.41408997362068806,"Ga,Mn,Ni",3,4,Materials Project
mp-20801,LiIn2Pd,51.705785589440964,67.719,18.833,8.075753467683795,-0.519555554166665,"In,Li,Pd",3,4,Materials Project
mp-20491,LaInCu2,71.57555119097543,70.523,26.891000000000002,7.7592382332936545,-0.27142022791666603,"Cu,In,La",3,4,Materials Project
mp-20145,TiGaCo2,226.73619214872136,182.718,87.666,8.046360765295285,-0.515181305208333,"Co,Ga,Ti",3,4,Materials Project
mp-20840,MnCo2Sn,211.02344284782532,166.928,81.836,9.167999298343926,-0.10826585573275901,"Co,Mn,Sn",3,4,Materials Project
mp-20363,LiGa2Pt,93.78388275913917,103.688,34.754,9.990146488490504,-0.6194263145833321,"Ga,Li,Pt",3,4,Materials Project
mp-20898,DyInAg2,50.368383945331246,64.011,18.398,9.812627757664677,-0.35890147791666505,"Ag,Dy,In",3,4,Materials Project
mp-20521,ScInPt2,83.5659377654286,141.942,29.805,12.949198147138864,-0.909457302916667,"In,Pt,Sc",3,4,Materials Project
mp-21211,InFeCo2,168.76117424189496,160.068,63.718,8.933954522063628,0.079083870833333,"Co,Fe,In",3,4,Materials Project
mp-20481,MnSnPd2,80.59059073105333,129.866,28.853,9.8235696211571,-0.41113451823275704,"Mn,Pd,Sn",3,4,Materials Project
mp-20440,MnNi2Sn,112.80714511552057,141.181,41.266,8.860528079541934,-0.171088353232758,"Mn,Ni,Sn",3,4,Materials Project
mp-20567,LiGa2Ru,122.74771975743727,115.246,46.408,7.600504456534425,-0.36979460291666805,"Ga,Li,Ru",3,4,Materials Project
mp-20586,VCo2Si,246.38327806262825,216.418,94.021,7.224816669157071,-0.38121340276041504,"Co,Si,V",3,4,Materials Project
mp-20730,HfCo2Sn,208.59231769044848,161.751,81.16,11.480456383066057,-0.39512803375000005,"Co,Hf,Sn",3,4,Materials Project
mp-21235,Mn2VGa,213.02996523140186,187.236,81.286,6.8885421264045394,-0.38250483224138004,"Ga,Mn,V",3,4,Materials Project
mp-20265,LiIn2Pt,77.64468234688627,81.018,28.966,10.235893442409443,-0.602446651666664,"In,Li,Pt",3,4,Materials Project
mp-20744,ZrInNi2,141.41311697491093,140.627,53.067,8.71809142572615,-0.40384652416666605,"In,Ni,Zr",3,4,Materials Project
mp-21171,MnGaCo2,223.33000809857955,186.181,85.891,8.795930378442034,-0.23019723135775802,"Co,Ga,Mn",3,4,Materials Project
mp-21067,ScInCu2,121.8017753755855,94.727,47.368,7.384023799513487,-0.34855347624999805,"Cu,In,Sc",3,4,Materials Project
mp-20864,VNi2Sn,63.91096668133089,122.027,22.62,8.677283582015702,-0.11478652624999901,"Ni,Sn,V",3,4,Materials Project
mp-21467,TiCo2Sn,200.57300297972947,165.425,77.267,8.485664662065826,-0.371400094583333,"Co,Sn,Ti",3,4,Materials Project
mp-21301,ScInNi2,155.61163370231986,128.198,59.957,7.621901461664839,-0.442703425416665,"In,Ni,Sc",3,4,Materials Project
mp-22221,MnCu2Sn,84.13800625868045,103.969,30.817,8.209805459297346,0.09683388051724101,"Cu,Mn,Sn",3,4,Materials Project
mp-21883,VGaFe2,311.53454494790867,222.851,122.941,8.493634454298917,-0.298421076874999,"Fe,Ga,V",3,4,Materials Project
mp-22029,MnNi2Ge,82.81452392412314,160.744,29.281,8.342297547077049,-0.223669968232758,"Ge,Mn,Ni",3,4,Materials Project
mp-21469,VCo2Sn,188.25219655029593,178.311,71.09,8.760355344451352,-0.07959901875,"Co,Sn,V",3,4,Materials Project
mp-22300,FeCo2Ge,158.4023574690461,183.305,58.409,8.82110963614054,-0.158624923749999,"Co,Fe,Ge",3,4,Materials Project
mp-22685,TbInCu2,111.68578984996572,90.141,43.172,9.278703749985695,-0.37795022250000004,"Cu,In,Tb",3,4,Materials Project
mp-22790,VGaCo2,230.23017174733332,199.274,88.046,8.466338626066253,-0.327270957499999,"Co,Ga,V",3,4,Materials Project
mp-22503,ZrCo2Sn,193.95080816757476,153.951,75.173,8.860582073057417,-0.38218298374999904,"Co,Sn,Zr",3,4,Materials Project
mp-22725,TiInCu2,122.52839790659301,118.564,46.141,8.068539641633866,-0.107351714999998,"Cu,In,Ti",3,4,Materials Project
mp-22493,YInAu2,58.97114315073689,89.598,21.208,11.826123653928061,-0.781283282499998,"Au,In,Y",3,4,Materials Project
mp-22463,TiInNi2,136.62258805057886,153.635,50.534,8.090536306612785,-0.335994847499999,"In,Ni,Ti",3,4,Materials Project
mp-22712,YPd2Pb,63.98998689596522,93.034,23.095,10.531062684727951,-0.731011029999997,"Pb,Pd,Y",3,4,Materials Project
mp-22731,MnInNi2,237.39422249351634,235.971,89.09,8.613860183717348,-0.24933087744252802,"In,Mn,Ni",3,4,Materials Project
mp-22610,Mn2SnW,273.5294936299642,219.188,105.854,12.061784650120279,0.16392142478448302,"Mn,Sn,W",3,4,Materials Project
mp-22673,MnInCu2,68.45424455619366,103.816,24.622,8.35328302067344,0.054852823195815005,"Cu,In,Mn",3,4,Materials Project
mp-23438,BaBiO3,144.96377381516862,109.77,56.631,7.543375453133814,-2.208540844,"Ba,Bi,O",3,10,Materials Project
mp-27835,K2OsBr6,13.810760288859283,12.514,5.247,4.500005281766976,-1.237443363833331,"Br,K,Os",3,9,Materials Project
mp-2987,Li2MgTl,36.30027959213677,27.001,14.225,5.473203009218278,-0.17824431875000002,"Li,Mg,Tl",3,4,Materials Project
mp-29633,LiGePd2,102.4296413405077,121.813,37.662,8.8857113375036,-0.609234879583333,"Ge,Li,Pd",3,4,Materials Project
mp-2927,LiAg2Sn,63.40623802019524,59.483,23.975,7.8110119435889285,-0.23047338291666503,"Ag,Li,Sn",3,4,Materials Project
mp-30340,ErInAg2,69.73240615883934,77.665,25.82,10.067575130193065,-0.351657399999997,"Ag,Er,In",3,4,Materials Project
mp-30069,CuNi2Sb,75.33450347388086,147.435,26.623,9.412687232042671,-0.07411526916666601,"Cu,Ni,Sb",3,4,Materials Project
mp-30347,ScInAg2,72.92491371969949,83.809,26.91,8.118682889462185,-0.334686023749998,"Ag,In,Sc",3,4,Materials Project
mp-30374,DyInAu2,61.1903459690083,90.936,22.045,13.372744614773765,-0.7004257995833301,"Au,Dy,In",3,4,Materials Project
mp-29556,Tl2WCl6,14.090638501102134,14.578,5.2620000000000005,5.561511208592032,-1.337106920740742,"Cl,Tl,W",3,9,Materials Project
mp-29481,Rb2WBr6,11.443256695165182,9.727,4.388,4.684212576811302,-1.430904369444443,"Br,Rb,W",3,9,Materials Project
mp-30080,Li2GePd,59.14463380544168,62.413,22.035,5.800644594458398,-0.40447549541666605,"Ge,Li,Pd",3,4,Materials Project
mp-30342,HoInAg2,70.32958571200889,77.054,26.089,9.937126446968119,-0.35346281624999604,"Ag,Ho,In",3,4,Materials Project
mp-30227,Rb2WCl6,12.778836787768935,11.06,4.8870000000000005,3.705121271084358,-1.785055874999996,"Cl,Rb,W",3,9,Materials Project
mp-30570,CrGaFe2,269.6567161970293,204.598,105.307,8.398999801364939,-0.027434201874998003,"Cr,Fe,Ga",3,4,Materials Project
mp-30595,CuSnRh2,169.6869587447281,177.039,63.304,11.01818136610919,-0.348417891249998,"Cu,Rh,Sn",3,4,Materials Project
mp-30731,HoSnPd2,57.07168893408146,110.96,20.177,10.826072446888853,-0.8814031375000051,"Ho,Pd,Sn",3,4,Materials Project
mp-30592,CuNi2Sn,76.5882211413721,149.253,27.073,9.329796432727012,-0.135795281249999,"Cu,Ni,Sn",3,4,Materials Project
mp-30555,TaGaCo2,235.3385583687481,195.874,90.532,11.839803194081389,-0.345240171208333,"Co,Ga,Ta",3,4,Materials Project
mp-30759,LiMg2Tl,35.47066390760171,32.073,13.48,5.022909217442771,-0.086211086666668,"Li,Mg,Tl",3,4,Materials Project
mp-30727,MgCdAg2,67.82411004105438,69.74,25.347,7.974781472442552,-0.14649241208333202,"Ag,Cd,Mg",3,4,Materials Project
mp-30758,Li2MgPb,38.95861550170432,36.254,14.747,5.323622159466547,-0.22759561291666802,"Li,Mg,Pb",3,4,Materials Project
mp-30773,MgNi2Sb,111.58187981329309,113.99,41.733,7.457107510051682,-0.27849802374999905,"Mg,Ni,Sb",3,4,Materials Project
mp-30648,LiMg2Ga,64.99916365125193,38.321,26.698,2.792612863361596,-0.160652872708333,"Ga,Li,Mg",3,4,Materials Project
mp-30395,ScInAu2,68.63893388812676,101.827,24.732,11.978519031483804,-0.687778471249998,"Au,In,Sc",3,4,Materials Project
mp-30586,HoInCu2,107.94992642773603,86.981,41.739,9.600848993791201,-0.31954735291666303,"Cu,Ho,In",3,4,Materials Project
mp-30658,VGaNi2,107.32771227671698,167.969,38.51,8.117878868017439,-0.283245548918014,"Ga,Ni,V",3,4,Materials Project
mp-30774,MgNi2Sn,134.98771964636296,116.057,51.674,7.576872557828488,-0.268549039999994,"Mg,Ni,Sn",3,4,Materials Project
mp-30551,GaFeCo2,229.39022446601942,190.304,88.288,8.881916014299259,-0.22850731437500002,"Co,Fe,Ga",3,4,Materials Project
mp-30657,TiGaNi2,133.64934453487098,166.368,48.916,7.866307849734964,-0.5410241252083321,"Ga,Ni,Ti",3,4,Materials Project
mp-30661,ScGaPd2,96.65012839778635,127.531,35.179,8.508962384791184,-0.8764897312500001,"Ga,Pd,Sc",3,4,Materials Project
mp-30817,LiAl2Pd,143.19617095414196,104.819,56.274,5.009004972622217,-0.6666604541666651,"Al,Li,Pd",3,4,Materials Project
mp-30821,LiAl2Rh,143.47413858827173,119.342,55.198,5.063891331618258,-0.7617179716666661,"Al,Li,Rh",3,4,Materials Project
mp-31171,Zn2AgAu,71.24021841482225,102.933,25.725,11.63982516675539,-0.156005926249999,"Ag,Au,Zn",3,4,Materials Project
mp-31339,ScInPd2,111.3957856088635,118.985,41.443,8.832134895216258,-0.8743460287500001,"In,Pd,Sc",3,4,Materials Project
mp-31187,TiAlFe2,222.13292322087108,184.183,85.502,6.380161358595181,-0.45416650083333204,"Al,Fe,Ti",3,4,Materials Project
mp-31363,K2TaCl6,12.747472855526397,12.244,4.805,3.253945402135154,-2.001392053537037,"Cl,K,Ta",3,9,Materials Project
mp-31208,LiIn2Ir,106.77672442259687,103.987,40.176,10.445091166936756,-0.419264766666664,"In,Ir,Li",3,4,Materials Project
mp-31170,Cd2AgAu,39.492765500220024,82.477,13.904,11.666876883907474,-0.151908938750001,"Ag,Au,Cd",3,4,Materials Project
mp-31169,ScAlAg2,84.59175746401922,93.143,31.362,6.765377841810662,-0.328348003749999,"Ag,Al,Sc",3,4,Materials Project
mp-31173,CeCd2Ag,47.3239536143253,53.25,17.503,8.262174012056702,-0.136087185416664,"Ag,Cd,Ce",3,4,Materials Project
mp-30819,LiAl2Pt,154.41044222345442,124.378,59.706,7.727711909378693,-0.909099746666665,"Al,Li,Pt",3,4,Materials Project
mp-31185,MnAlFe2,324.621630241056,204.228,131.417,7.122967541772901,-0.19067050448275802,"Al,Fe,Mn",3,4,Materials Project
mp-3340,TaAlCo2,264.4100500004211,203.111,103.041,10.424157085302447,-0.46454584183332703,"Al,Co,Ta",3,4,Materials Project
mp-3909,ZrAlCo2,204.25353538532568,162.789,79.114,7.109419627750873,-0.5084106925,"Al,Co,Zr",3,4,Materials Project
mp-3648,Zn2CuAu,53.50804050303604,112.628,18.83,11.444227440533096,-0.14467874999999703,"Au,Cu,Zn",3,4,Materials Project
mp-3623,MnAlCo2,260.7078446379166,188.169,102.715,7.322158477869157,-0.356646874482758,"Al,Co,Mn",3,4,Materials Project
mp-3539,NbGaNi2,104.73705152582238,186.563,37.235,8.841460807220054,-0.333681539374999,"Ga,Nb,Ni",3,4,Materials Project
mp-3736,ZrAlCu2,130.761468043073,127.356,49.2,6.833003559756128,-0.352965232499999,"Al,Cu,Zr",3,4,Materials Project
mp-3576,HfGaCo2,202.93707994090255,172.836,77.795,11.38722002193838,-0.4638731675,"Co,Ga,Hf",3,4,Materials Project
mp-3464,FeSiRu2,303.5695784370637,232.733,118.341,9.364699799290053,-0.36626035249999905,"Fe,Ru,Si",3,4,Materials Project
mp-3791,ScCo2Sn,191.61181980210188,137.52,75.57,7.899711200017714,-0.397145514999999,"Co,Sc,Sn",3,4,Materials Project
mp-3498,HfGaNi2,64.94739154111454,128.242,22.94,11.177341640836305,-0.557136344374998,"Ga,Hf,Ni",3,4,Materials Project
mp-3657,TiCo2Si,251.53863818981247,206.714,96.955,6.892749955913586,-0.6928583329166661,"Co,Si,Ti",3,4,Materials Project
mp-3942,TmSnPd2,77.92432214230139,113.153,28.127,11.085680007401189,-0.8957184762499991,"Pd,Sn,Tm",3,4,Materials Project
mp-3640,Nb6Si7Ni16,273.35232110435396,218.334,105.841,8.037508533736174,-0.576883083793095,"Nb,Ni,Si",3,29,Materials Project
mp-3740,TiNi2Sn,102.68796355835961,159.419,36.868,8.25225710875099,-0.432280602083332,"Ni,Sn,Ti",3,4,Materials Project
mp-3504,NbNi2Sn,109.10962061079923,156.967,39.414,9.16500729568339,-0.196211628749998,"Nb,Ni,Sn",3,4,Materials Project
mp-3574,MnAlCu2,125.7556748078872,125.381,47.176,6.685943178152612,-0.13084941948275802,"Al,Cu,Mn",3,4,Materials Project
mp-4364,NbGaCo2,216.28573837689424,193.763,82.303,8.892147965634594,-0.31061607437499905,"Co,Ga,Nb",3,4,Materials Project
mp-4536,ScNi2Sn,134.3312360015759,126.056,50.791,7.780864575801488,-0.551673157499999,"Ni,Sc,Sn",3,4,Materials Project
mp-4897,ScSnPd2,94.69215352081488,123.983,34.491,8.900655993861474,-0.8790974137499991,"Pd,Sc,Sn",3,4,Materials Project
mp-4552,ErInCu2,110.41298059383324,88.491,42.728,9.473690860720012,-0.38584118166667003,"Cu,Er,In",3,4,Materials Project
mp-4913,LiGa2Rh,91.72875293845308,103.896,33.902,7.638940038960175,-0.550842277083332,"Ga,Li,Rh",3,4,Materials Project
mp-4972,LuInCu2,109.59581978645217,89.584,42.279,10.161555241866568,-0.366030491666666,"Cu,In,Lu",3,4,Materials Project
mp-4652,MnRh2Pb,79.44950737526257,151.048,28.127,11.773783542116345,-0.292826396954019,"Mn,Pb,Rh",3,4,Materials Project
mp-4922,MnAlNi2,141.02732267299757,158.539,52.165,6.908198035527464,-0.40436941198275805,"Al,Mn,Ni",3,4,Materials Project
mp-4990,MnSnRh2,109.56425294117646,169.635,39.345,10.26702043839751,-0.435062605732757,"Mn,Rh,Sn",3,4,Materials Project
mp-4612,TiCo2Ge,219.5611672453748,188.455,84.07,8.094581150251047,-0.499881817083333,"Co,Ge,Ti",3,4,Materials Project
mp-4813,NbAlNi2,135.86766750272335,181.822,49.39,7.440041791369646,-0.431075287499998,"Al,Nb,Ni",3,4,Materials Project
mp-4771,TiAlCu2,152.85393144131757,134.483,58.316,6.275869888405448,-0.335837534166666,"Al,Cu,Ti",3,4,Materials Project
mp-4828,HfNi2Sn,130.59631224203125,153.406,48.08,11.159248609827621,-0.490897833749998,"Hf,Ni,Sn",3,4,Materials Project
mp-4955,AlVCo2,258.46517845313525,195.177,101.019,6.948257301087539,-0.44793970249999904,"Al,Co,V",3,4,Materials Project
mp-4492,MnCo2Si,285.83974911764363,218.693,111.468,7.6597306635366955,-0.424367394482758,"Co,Mn,Si",3,4,Materials Project
mp-5221,HfAlCo2,229.6605099207921,172.038,89.886,9.989901390586231,-0.5731287975,"Al,Co,Hf",3,4,Materials Project
mp-505781,MnGePd2,65.0988141482174,134.593,22.932,9.385194515785603,-0.324724880732758,"Ge,Mn,Pd",3,4,Materials Project
mp-5149,NbAlCo2,243.15878466421796,195.157,94.077,7.505054773598629,-0.4162606125,"Al,Co,Nb",3,4,Materials Project
mp-5159,LiGa2Pd,55.611426621602604,83.371,20.021,7.342685696145803,-0.534250166666666,"Ga,Li,Pd",3,4,Materials Project
mp-5396,MnCo2Sb,199.78008417208144,174.535,76.297,9.174643806754544,-0.132216656982759,"Co,Mn,Sb",3,4,Materials Project
mp-5407,TiAlCo2,250.70579541519373,179.963,98.873,6.564753891622506,-0.6043146191666661,"Al,Co,Ti",3,4,Materials Project
mp-5436,FeCo2Si,228.20211998457856,200.083,87.106,7.636629319242923,-0.33230828250000005,"Co,Fe,Si",3,4,Materials Project
mp-5419,LiGa2Ir,110.44697364927653,121.949,40.935,10.277801622738954,-0.5660502191666691,"Ga,Ir,Li",3,4,Materials Project
mp-5491,MnAlAu2,43.93760464323917,121.118,15.261,12.26171384079477,-0.24791825448275803,"Al,Au,Mn",3,4,Materials Project
mp-5538,YSnPd2,40.95120986630493,107.794,14.252,9.044104715945007,-0.8632583037500101,"Pd,Sn,Y",3,4,Materials Project
mp-567097,LiCu2Ge,96.77845962411403,88.21,36.738,6.9339714924374745,-0.182762122083333,"Cu,Ge,Li",3,4,Materials Project
mp-568537,YbInAu2,52.942623984240335,66.646,19.356,13.958872227199944,-0.7795896262500001,"Au,In,Yb",3,4,Materials Project
mp-568139,NdInAu2,55.50571796860516,81.431,20.018,12.17285659163003,-0.6829360585416671,"Au,In,Nd",3,4,Materials Project
mp-567210,TbInAu2,61.23040242886385,89.859,22.082,13.183266614262102,-0.7040339158333341,"Au,In,Tb",3,4,Materials Project
mp-568596,SmInAu2,61.17453529354704,85.394,22.155,12.599608519797377,-0.694418602916669,"Au,In,Sm",3,4,Materials Project
mp-567981,CrGaCo2,207.83254144580482,199.836,78.329,8.478266107383357,-0.076226381249998,"Co,Cr,Ga",3,4,Materials Project
mp-568917,LaInAg2,49.25625384975003,63.889,17.957,8.354891439979491,-0.40829247624999704,"Ag,In,La",3,4,Materials Project
mp-568880,YInPd2,83.34454642222137,102.492,30.541,8.960141957705087,-0.866197379999999,"In,Pd,Y",3,4,Materials Project
mp-568914,K2WCl6,13.289839709339601,12.36,5.031,3.312841582813186,-1.5350239002777761,"Cl,K,W",3,9,Materials Project
mp-567389,Li2ZnGe,64.72880444619702,42.925,25.919,4.287058252506112,-0.23801389791666602,"Ge,Li,Zn",3,4,Materials Project
mp-567787,LiInAg2,54.08859692912564,60.474,20.019,7.906340285596902,-0.23021192916666403,"Ag,In,Li",3,4,Materials Project
mp-568719,SmInAg2,65.62095239359054,72.272,24.328,9.191562567406864,-0.422714734999999,"Ag,In,Sm",3,4,Materials Project
mp-571126,Ti2BRh6,285.10072052233687,225.583,110.559,9.964966001180052,-0.674148221759258,"B,Rh,Ti",3,9,Materials Project
mp-570683,PrInAg2,57.5569655876933,67.825,21.183,8.646649808404135,-0.35108754541666504,"Ag,In,Pr",3,4,Materials Project
mp-570899,YbNi2Sn,124.73225767398381,98.691,48.37,10.608869012838573,-0.50672605375,"Ni,Sn,Yb",3,4,Materials Project
mp-570611,PrInAu2,50.95868453015129,78.371,18.309,11.918871394585326,-0.6701467695833301,"Au,In,Pr",3,4,Materials Project
mp-571310,ZrInPt2,77.86342221480922,160.728,27.431,13.364891739705467,-0.9329200487215771,"In,Pt,Zr",3,4,Materials Project
mp-5778,AlVFe2,342.22989245016197,220.899,137.797,6.956591127539882,-0.42876261999999904,"Al,Fe,V",3,4,Materials Project
mp-5748,HfAlNi2,104.46857503801951,160.645,37.535,9.78064914920402,-0.6473235700000011,"Al,Hf,Ni",3,4,Materials Project
mp-5921,TaAlNi2,146.90353662082592,192.409,53.507,10.335655036897608,-0.466782146833335,"Al,Ni,Ta",3,4,Materials Project
mp-574025,HfInAu2,80.48518916071411,128.33,28.838,14.519371944052057,-0.46466748296874905,"Au,Hf,In",3,4,Materials Project
mp-600125,HfInCu2,137.40752927022334,120.211,52.466,10.940493800385012,-0.161315811666666,"Cu,Hf,In",3,4,Materials Project
mp-581707,ZrInAu2,70.58271991687491,122.347,25.139,12.819958663667256,-0.531840506249999,"Au,In,Zr",3,4,Materials Project
mp-621348,TiInAu2,47.602983269550194,113.257,16.645,12.436933212335688,-0.28474494249999904,"Au,In,Ti",3,4,Materials Project
mp-623134,ZrInCu2,134.13703641459387,115.986,51.305,8.487243337267126,-0.21930670166666602,"Cu,In,Zr",3,4,Materials Project
mp-628606,Rb2PdI6,10.335461649969396,9.032,3.947,4.596386465947368,-1.005111946111111,"I,Pd,Rb",3,9,Materials Project
mp-622041,ThInAu2,61.53253426095189,99.696,22.021,13.484722731815904,-0.642016716666663,"Au,In,Th",3,4,Materials Project
mp-631305,Ga2WSe,45.27455115814583,100.347,15.888,9.56009237272674,0.71038866648438,"Ga,Se,W",3,4,Materials Project
mp-631362,SiTe2Os,98.53599308149096,111.294,36.429,9.954780533127511,0.8935264540624991,"Os,Si,Te",3,4,Materials Project
mp-631417,ReRuCl2,59.336191932781134,146.466,20.711,10.26608521392767,1.034860074374998,"Cl,Re,Ru",3,4,Materials Project
mp-631412,NbRu2Cl,70.70180403481118,167.909,24.724,8.638308178056274,0.5135378475000001,"Cl,Nb,Ru",3,4,Materials Project
mp-631473,KTi2Bi,60.50646864195369,53.236,23.084,6.273919226354933,0.6661523673958271,"Bi,K,Ti",3,4,Materials Project
mp-631425,FeTc2Cl,223.1199147398188,169.338,87.129,8.844125375689197,0.636939425,"Cl,Fe,Tc",3,4,Materials Project
mp-631524,BTe2As,24.656806684176544,65.801,8.576,6.713955219597869,1.140974856354169,"As,B,Te",3,4,Materials Project
mp-636320,TiGaFe2,260.46099925888745,190.307,102.391,7.8597177716767135,-0.36047026270833205,"Fe,Ga,Ti",3,4,Materials Project
mp-631633,LaCoTc2,194.84613806634735,448.872,68.24,9.744828164069682,0.6380505156260801,"Co,La,Tc",3,4,Materials Project
mp-636599,FeSnRu2,232.29148483256563,200.71,88.857,10.634597287725082,-0.016346891249998,"Fe,Ru,Sn",3,4,Materials Project
mp-631535,BeW2Cl,44.493747689064705,180.881,15.248,12.680088827153114,0.8665887737500001,"Be,Cl,W",3,4,Materials Project
mp-640024,HfInNi2,151.97186559830445,145.405,57.313,11.46890149428429,-0.39295919166666504,"Hf,In,Ni",3,4,Materials Project
mp-644504,NdMg2Ag,45.77056062967979,46.464,17.132,5.369280990842506,-0.101489907291665,"Ag,Mg,Nd",3,4,Materials Project
mp-672259,AlFe2Mo,146.35182253292595,230.256,52.491,7.741150964994515,-0.1760317375,"Al,Fe,Mo",3,4,Materials Project
mp-672374,UNi2Sn,124.68994332558181,146.821,45.894,11.707250709426312,-0.21166450624999703,"Ni,Sn,U",3,4,Materials Project
mp-672340,LiIn2Ru,109.83152905673288,95.132,41.998,8.054667256527848,-0.23092949649999903,"In,Li,Ru",3,4,Materials Project
mp-7187,TiAlNi2,165.51216813178908,164.644,62.108,6.392915785187361,-0.623069183333332,"Al,Ni,Ti",3,4,Materials Project
mp-690789,K3ReH6,23.531661248839036,25.075,8.757,3.172136336988902,-0.108163672767857,"H,K,Re",3,10,Materials Project
mp-7243,LiSnPd2,70.815553902282,108.005,25.46,8.991502444044448,-0.660608439583331,"Li,Pd,Sn",3,4,Materials Project
mp-7473,LiCu2Si,142.2956923473955,105.396,55.803,5.79763390997432,-0.202122575833333,"Cu,Li,Si",3,4,Materials Project
mp-861481,Pr2AgRu,61.49910605582809,75.998,22.525,8.375466994847994,-0.165707053749999,"Ag,Pr,Ru",3,4,Materials Project
mp-861483,Pr2IrPd,77.09203532708004,91.797,28.342,10.259378521485662,-0.6643380683333321,"Ir,Pd,Pr",3,4,Materials Project
mp-861498,Pr2HgPb,49.190483324735915,53.36,18.268,9.638261770243032,-0.629327582708334,"Hg,Pb,Pr",3,4,Materials Project
mp-861499,Pr2CuIr,66.30298925154065,84.313,24.217,9.60715041844342,-0.43411000881944506,"Cu,Ir,Pr",3,4,Materials Project
mp-861479,PrYMg2,57.61026429135511,39.202,22.951,4.015129418735526,-0.084039455416666,"Mg,Pr,Y",3,4,Materials Project
mp-861505,Pr2MgTl,47.43498272003645,43.757,17.977,7.05664316794974,-0.24411787041667,"Mg,Pr,Tl",3,4,Materials Project
mp-861629,LiMnPd2,114.26527261488619,102.805,43.455,8.066045334221183,-0.365073502816093,"Li,Mn,Pd",3,4,Materials Project
mp-861617,LaHgAu2,9.51260923336445,69.273,3.22,13.036598128221875,-0.6220908443750021,"Au,Hg,La",3,4,Materials Project
mp-861588,Pr2CuRu,73.53887974421895,78.771,27.35,8.058807235971228,-0.13750002253787402,"Cu,Pr,Ru",3,4,Materials Project
mp-861625,LiZnAg2,43.53749543926803,65.489,15.67,7.873867175950649,-0.161002965416665,"Ag,Li,Zn",3,4,Materials Project
mp-861594,Pr2TlCd,46.18919474449331,48.605,17.214,8.380451971403971,-0.45231644083332806,"Cd,Pr,Tl",3,4,Materials Project
mp-861658,LiMnPt2,133.57614308014095,134.07,50.068,13.482511095703815,-0.48018209781609406,"Li,Mn,Pt",3,4,Materials Project
mp-861637,Ti2AlTc,164.65203789451522,159.815,61.979,5.9657555555993325,-0.513734560833331,"Al,Tc,Ti",3,4,Materials Project
mp-861508,Pr2ZnIr,66.78785460900191,78.497,24.587,9.32161744791519,-0.43748412083333305,"Ir,Pr,Zn",3,4,Materials Project
mp-861616,LiSc2Ir,102.61322528264752,99.243,38.644,6.905796391382515,-0.6665603858333321,"Ir,Li,Sc",3,4,Materials Project
mp-861643,CaLaMg2,45.152128451346876,29.61,18.121,3.017366894027894,-0.09486094875000001,"Ca,La,Mg",3,4,Materials Project
mp-861645,Ca2MgTl,46.33526407906044,28.633,18.831,4.4138010794544265,-0.27888994458333405,"Ca,Mg,Tl",3,4,Materials Project
mp-861651,Li2PdPb,53.40037002806033,50.293,20.181,8.497633074983394,-0.360940101666665,"Li,Pb,Pd",3,4,Materials Project
mp-861600,Ho2ZnIn,81.20136348552359,60.928,31.772,8.796660207778272,-0.387168546666664,"Ho,In,Zn",3,4,Materials Project
mp-861627,Ti2AlMo,112.21305692784436,150.337,40.787,5.704359839285003,-0.34524999583333305,"Al,Mo,Ti",3,4,Materials Project
mp-861640,Ti2AlRe,190.0475506404971,172.0,72.215,8.32202635583775,-0.510066803958334,"Al,Re,Ti",3,4,Materials Project
mp-861628,Er2TlCd,64.89641927227723,59.121,24.637,10.629339345686715,-0.308721125833336,"Cd,Er,Tl",3,4,Materials Project
mp-861641,Ti2CoRe,248.62017062483238,190.189,96.956,9.996987072463192,-0.450526278958335,"Co,Re,Ti",3,4,Materials Project
mp-861656,Ti2CrIr,208.4033816938153,194.37,78.863,9.744387405132874,-0.561369319166665,"Cr,Ir,Ti",3,4,Materials Project
mp-861660,LiNdHg2,26.8741324983139,48.714,9.543,9.709893409495223,-0.5177201447916671,"Hg,Li,Nd",3,4,Materials Project
mp-861639,Ti2CoIr,190.06266089751173,193.269,71.126,10.089475728664052,-0.6511540691666671,"Co,Ir,Ti",3,4,Materials Project
mp-861661,LiPr2Ru,59.87523182515596,61.849,22.364,6.891889702290148,-0.11981246336309301,"Li,Pr,Ru",3,4,Materials Project
mp-861624,LiLaHg2,25.551859859081596,44.988,9.091,9.091513390372597,-0.5219357516666671,"Hg,La,Li",3,4,Materials Project
mp-861724,Ac2AgIr,40.67923396402042,67.493,14.533,11.36726437762304,-0.413285237500005,"Ac,Ag,Ir",3,4,Materials Project
mp-861662,CaZrRh2,93.84099866698706,120.366,34.247,7.490033422465951,-0.617494234606482,"Ca,Rh,Zr",3,4,Materials Project
mp-861876,LiAc2Si,57.755930333695154,39.953,22.936,6.850777346804691,-0.17383934208333401,"Ac,Li,Si",3,4,Materials Project
mp-861672,Ti2FeIr,200.90700280369094,191.953,75.782,10.004275097977548,-0.667715469166665,"Fe,Ir,Ti",3,4,Materials Project
