alloy_name,elastic_modulus,composition,phases,yield_strength,ultimate_strength,hardness,elongation,density,mixing_entropy,mixing_enthalpy,valence_electron,year,notes,source
Ba2YCu3O7,142.40454,,,,,,,6.198285186087997,,,,,,Materials Project
VFeTe,142.45317,,,,,,,7.844460365725257,,,,,,Materials Project
TmInCu4,142.48227,,,,,,,9.881723044115096,,,,,,Materials Project
Ti2Cu,142.55685,,,,,,,5.792678466692911,,,,,,Materials Project
USnPt,142.706,,,,,,,12.396233613646244,,,,,,Materials Project
Zr2TcPd,142.77377,,,,,,,8.900548951592995,,,,,,Materials Project
BaRhO3,142.82645,,,,,,,6.9727007498380615,,,,,,Materials Project
TiAlAu,142.91328,,,,,,,9.21440484976642,,,,,,Materials Project
AlCoFeNiTiVZr,143.0,,BCC,,,790.0,,6.2,,,,,,Gorsse
MoNbTiV3.0Zr,143.0,,BCC,1418.0,2508.0,,24,6.9,,,,,,Gorsse
CrMoNb2,143.01,,,,,,,,,,,,,Refractory HEA Elastic Constants
Li6IrN4,143.0364,,,,,,,4.338291588355198,,,,,,Materials Project
ErAl2Ni,143.07083,,,,,,,6.757807535746182,,,,,,Materials Project
AlSnO3,143.09578,,,,,,,4.890131134048122,,,,,,Materials Project
Ti6Sn5,143.11287,,,,,,,6.797154819304559,,,,,,Materials Project
LiAl2Pd,143.19617,,,,,,,5.009004972622217,,,,,,Materials Project
YMgNi4,143.23946,,,,,,,6.9075721700868185,,,,,,Materials Project
LaAl3Pd2,143.26134,,,,,,,6.443130136640578,,,,,,Materials Project
HoAl2Ni,143.2839,,,,,,,6.629072841919174,,,,,,Materials Project
TiTeAs,143.32028,,,,,,,6.824260951621799,,,,,,Materials Project
LiAl2Rh,143.47414,,,,,,,5.063891331618258,,,,,,Materials Project
Mg(P2Rh3)2,143.47423,,,,,,,8.19894521172704,,,,,,Materials Project
V3Si,143.59294,,,,,,,5.847707741569444,,,,,,Materials Project
HoGeRh,143.63799,,,,,,,10.236847675235392,,,,,,Materials Project
Nb5O12F,143.72075,,,,,,,4.916729940910519,,,,,,Materials Project
Al3Fe,143.74405,,,,,,,4.151306674196288,,,,,,Materials Project
HgPPt5,143.88164,,,,,,,17.916159513453422,,,,,,Materials Project
Si2NiP3,143.88454,,,,,,,3.365057118448519,,,,,,Materials Project
Sr2CuO4,143.9581,,,,,,,5.521676770588147,,,,,,Materials Project
Al2.5CoCrCuFe,144.0,,FCC + BCC,,,624.0,,5.6,,,,,,Gorsse
YAl2Ni,144.18579,,,,,,,4.725425780458197,,,,,,Materials Project
Y(Sn3Ru2)2,144.2757,,,,,,,8.633381476559519,,,,,,Materials Project
Y3Al7Cu2,144.28831,,,,,,,4.419695576141117,,,,,,Materials Project
ZnSnO3,144.32472,,,,,,,5.893869473325446,,,,,,Materials Project
Ca(CoGe)2,144.41872,,,,,,,6.3101755143344604,,,,,,Materials Project
NbTiVW,144.43,,,,,,,,,,,,,Refractory HEA Elastic Constants
Mg2SiPt,144.44751,,,,,,,6.720793816167069,,,,,,Materials Project
MoNbTaW,144.47,,,,,,,,,,,,,Refractory HEA Elastic Constants
Al12W,144.51332,,,,,,,3.9470278876065272,,,,,,Materials Project
Zr2InCo2,144.51486,,,,,,,7.892931820442236,,,,,,Materials Project
Mg(As2Rh3)2,144.5232,,,,,,,9.346881409946482,,,,,,Materials Project
InPPd5,144.59024,,,,,,,10.334910104408523,,,,,,Materials Project
MoTa2V,144.64,,,,,,,,,,,,,Refractory HEA Elastic Constants
TiFeCoAs,144.8571,,,,,,,7.925932958519092,,,,,,Materials Project
AgPPt5,144.94531,,,,,,,16.551072170711873,,,,,,Materials Project
CrMoTa2,144.96,,,,,,,,,,,,,Refractory HEA Elastic Constants
AlCoCuFeNiSi,145.0,,FCC + BCC,,,682.0,,5.9,,,,,,Gorsse
Al22.5Cu20Fe15Ni20Ti22.5,145.0,,FCC ,980.0,1326.0,516.0,7,5.9,,,,,,Gorsse
Al1.125CuFe0.75NiTi1.125,145.0,,FCC,980.0,1326.0,516.0,7,5.9,,,,,,Gorsse
